Environment,DatabaseName,TableName,TableKind,ColumnCount,PrimaryIndex,SecondaryIndexCols,HasForeignKey,TableComment,Creator
prod,PRD_TEC_ODI_WORK,INTEC_BILLING_ADDRESS_OWNER$,View,8,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_BILLING_PERIOD,View,34,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_BILLING_PERIOD$,View,34,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_CALL_AREA_CNTRY,Table,7,NUPI: Call_Area_Id,"CNTRY_CD, Src_Key",false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_CALL_AREA_PREFX_TMP,Table,1,NUPI: fk_nadr,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_CALL_AREA_SN,Table,4,NUPI: Sni,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_CALL_AREA_SN_TST,Table,4,NUPI: Call_Area_Type_Cd,Sni,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_COST_SUBS_OFFG,Table,41,UPI: ETL_NETWORK_ACTIVITY_ID,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,INTEC_COST_TERM_ORIG_PROD,Table,44,UPI: ETL_NETWORK_ACTIVITY_ID,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,INTEC_CURRENCY,View,15,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_CURRENCY$,View,15,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_EXCHANGE_RATE,View,13,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_EXCHANGE_RATE$,View,13,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_HUS,Table,2,NUPI: DRV_SNI1,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,INTEC_LOCAL_OPERATOR,View,17,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_LOCAL_OPERATOR$,View,17,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_MAP_EDR_CALL_TRNSCTN_TYP,Table,4,NUPI: SOURCE_SYSTEM,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_MAP_EDR_SERVICE_TYPE,Table,5,NUPI: Product_Group,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_MAP_INTEC_CNTRY,Table,3,NUPI: SOURCE_VALUE,"CNTRY_CD, SOURCE_FIELD",false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_MAP_INTEC_CNTRY_OUT,Table,3,NUPI: SOURCE_VALUE,"SOURCE_VALUE, CNTRY_CD, SOURCE_FIELD",false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_MAP_INTEC_CNTRY_TST,Table,3,NUPI: CNTRY_CD,"SOURCE_VALUE, SOURCE_FIELD",false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_MAP_INTEC_UNKNOWN_CNTRY,Table,1,NUPI: SOURCE_VALUE,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_NETWK_ACTVY_PATH_TYPE,Table,3,NUPI: SOURCE_SYSTEM,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_NETWK_ACTVY_PATH_TYPE_T,Table,3,NUPI: EVENT_DIRECTION,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_NETWORK_ADDRESS_OWNER,View,8,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_NETWORK_ADDRESS_OWNER$,View,8,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_NET_ADD_AGG_MEMBERSHIP,View,13,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_NET_ADD_AGG_MEMBERSHIP$,View,13,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_NO_TRANSLATION,View,6,"",,false,"",ABI_PRD
prod,PRD_TEC_ODI_WORK,INTEC_NWK_ADDRESS_AGGREGATION,View,12,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_NWK_ADDRESS_AGGREGATION$,View,12,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_ORGANISATION,View,18,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_ORGANISATION$,View,18,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_PARTY_SUBS,Table,6,NUPI: Subs_Id,"Party_Id, Src_Key",false,"",swartsth
prod,PRD_TEC_ODI_WORK,INTEC_PARTY_SUBS_TST,Table,6,NUPI: Party_Id,"Subs_Id, Src_Key",false,"",swartsth
prod,PRD_TEC_ODI_WORK,INTEC_PRODUCT,View,12,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_PRODUCT$,View,12,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_RAW,View,196,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,INTEC_RAW$,View,195,"",,false,"",ABI_PRD
prod,PRD_TEC_ODI_WORK,INTEC_RAW_MAT,Table,33,UPI: ETL_NETWORK_ACTIVITY_ID,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTEC_RAW_ROAMING$,View,195,"",,false,"",ABI_PRD
prod,PRD_TEC_ODI_WORK,INTEC_SRC_TGT_ERR,Table,104,"NUPI: TGT_ACTVY_START_DATE, TGT_ACTVY_START_TIME, TGT_A_NUM, TGT_ACTVY_PATH_TYPE_CD",,false,"",swartsth
prod,PRD_TEC_ODI_WORK,INTEC_SUBQ_BILLING_PERIOD,Table,2,NUPI: id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_SUBQ_BILLING_PERIOD_TST,Table,2,NUPI: fed,id,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,INTEC_SUBS_OFFG_STAT,Table,5,NUPI: Subs_Id,"Offg_Id, Src_Key",false,"",swartsth
prod,PRD_TEC_ODI_WORK,INTEC_SUBS_OFFG_STAT_TST,Table,5,NUPI: Offg_Id,"Subs_Id, Src_Key",false,"",swartsth
prod,PRD_TEC_ODI_WORK,INTEC_TIME_PREMIUM,View,10,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_TIME_PREMIUM$,View,10,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_UNIT_OF_MEASURE,View,13,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_UNIT_OF_MEASURE$,View,13,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_VISITOR_TMP10,Table,106,"NUPI: TGT_ACTVY_START_DATE, TGT_ACTVY_START_TIME, TGT_A_NUM, TGT_B_NUM",,false,"",hattinghd
prod,PRD_TEC_ODI_WORK,INTEC_VISITOR_TMP20,Table,107,"NUPI: SRC_EVENT_START_DATE_TIME, T_Visitor_Msisdn, T_Visitor_Subs_Id",,false,"",hattinghd
prod,PRD_TEC_ODI_WORK,INTEC_WASP_NUMBERS,View,25,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTEC_WASP_NUMBERS$,View,25,"",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INTR_SALES_C3D_COMM_TMP,Table,8,NUPI: ORDER_NUM,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_COST_BASE_TMP,Table,14,NUPI: Cost_Id,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_DEALSH_IMEIS_TMP,Table,2,NUPI: DS_SHEET_NO,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_DUPS_TMP,Table,2,UPI: COST_SRC_KEY,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_IMEI_TMP,Table,5,NUPI: ds_imei_no,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_INC_DT_TMP,Table,6,NUPI: DS_CUST_REF,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_INC_SHIP_TMP,Table,6,NUPI: DS_CUST_REF,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_OPHEADM_TMP,Table,11,NUPI: ORDER_NO,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_SBD_TMP,Table,2,NUPI: SBD_BILL_AC_NO,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_STKHSTM_IMEI_TMP,Table,11,"NUPI: OPH_ORDER_NO, OPD_WAREHOUSE, OPD_PRODUCT, OPH_INVOICE_DATE",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_SUBS_TMP,Table,3,"NUPI: T_COST_SRC_KEY, T_SRC_MSISDN_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP10,Table,23,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP100,Table,36,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP20,Table,26,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP30,Table,31,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP40,Table,35,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP50,Table,39,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP60,Table,40,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP70,Table,46,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP80,Table,27,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_TMP90,Table,31,"NUPI: OPD_ORDER_NO, OPD_ORDER_LINE_NO",,false,"",DBC
prod,PRD_TEC_ODI_WORK,INTR_SALES_UPGTRANS_TMP,Table,5,NUPI: ut_order_no,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INVT_SALE_AND_RETRN_BKEY_TMP,Table,1,NUPI: ORDER_NO,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INVT_SALE_AND_RETRN_SRC,Table,36,"NUPI: WAREHOUSE, PRODUCT, ORDER_LINE_NO, SEQUENCE_NO, ORDER_NO",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INVT_SALE_AND_RETRN_TAC_TMP,Table,4,NUPI: DVC_TAC_CD,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INVT_SALE_AND_RETRN_TMP,Table,37,"NUPI: WAREHOUSE, PRODUCT, ORDER_LINE_NO, SEQUENCE_NO, ORDER_NO",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INVT_SALE_LINE_MAX_NUM_TMP,Table,2,NUPI: ORDER_NO,,false,"",DBC
prod,PRD_TEC_ODI_WORK,INVT_SIM_SALES_TMP10,Table,30,"NUPI: ORDER_NO, WAREHOUSE, PRODUCT",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INVT_SIM_SALES_TMP20,Table,33,"NUPI: WAREHOUSE, PRODUCT, ORDER_LINE_NO, SEQUENCE_NO, ORDER_NO",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,INVT_SIM_SALES_TMP30,Table,35,"NUPI: WAREHOUSE, PRODUCT, ORDER_LINE_NO, SEQUENCE_NO, ORDER_NO",,false,"",raoa01
prod,PRD_TEC_ODI_WORK,IN_ACCS_METH_SUBS_COMB_SKEW,Table,5,"NUPI: Accs_Meth_Val, Skew_Key",,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IN_AMSC_SKEW_CONF,Table,5,"NUPI: Accs_Meth_Val, Skew_Key",,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IN_AMSC_SKEW_KEY,Table,2,NUPI: SUBS_ID,,false,"",harow001
prod,PRD_TEC_ODI_WORK,IN_AMSC_SKEW_KEY_CONF,Table,2,NUPI: SUBS_ID,,false,"",harow001
prod,PRD_TEC_ODI_WORK,IN_APN,Table,2,NUPI: Prod_Nm,,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_CALL_AREA,Table,4,NUPI: SRC_KEY,,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_CALL_TEMP1,Table,49,"NUPI: ETL_MSISDN, ETL_SKEW_KEY",,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_CALL_TEMP2,Table,64,"NUPI: ETL_MSISDN, ETL_SKEW_KEY",,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_CONF_MSO,Table,3,NUPI: TRANS_GROUP_CD,,false,"",ODENDALR
prod,PRD_TEC_ODI_WORK,IN_CONF_ST,Table,5,"NUPI: Etl_Call_Scenario, TRANS_GROUP_CD",,false,"",ODENDALR
prod,PRD_TEC_ODI_WORK,IN_CONF_TEMP1,Table,27,"NUPI: A_NUM, ETL_SKEW_KEY",UNIQ_RECORD_ID,false,"",ODENDALR
prod,PRD_TEC_ODI_WORK,IN_ERR_CNT,Table,1,NUPI: RECORD_COUNT,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IN_ERR_MSISDN_LIST,Table,2,NUPI: ETL_MSISDN,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IN_MSISDN_LIST,Table,2,NUPI: ETL_MSISDN,,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_MSISDN_LIST_VIEW,View,2,"",,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IN_MSO,Table,8,"NUPI: TD_VERSION, ROAMING_FLAG, PRVDR_ID, MOC_TARIFF, SMS_TARIFF, BUCKET_CD",,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_NAPT_SNI_BC,Table,8,"NUPI: TD_VERSION, ROAMING_FLAG",,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_REC_CNT,View,1,"",,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IN_SNI_CALL_SCENARIO,Table,6,"NUPI: SNI_GROUP_SNI, ETL_CALL_SCENARIO",,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_SRVPRD_BPARTY,Table,3,NUPI: Prod_Cd,,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_SRVPRD_BPARTY_SMS,Table,3,NUPI: Prod_Cd,,false,"",ODI_PRD
prod,PRD_TEC_ODI_WORK,IN_STG_CNT,Table,1,NUPI: RECORD_COUNT,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IN_STG_MSISDN_LIST,Table,2,NUPI: ETL_MSISDN,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IN_SUBS_SOS_PS,Table,10,"NUPI: SOS_SUBS_ID, SKEW_KEY",,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IN_SUBS_SOS_PS_CONF,Table,10,"NUPI: SOS_SUBS_ID, SKEW_KEY",,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IN_TRNSCTN_TYPE_ADD_TYPE_COMB,Table,5,NUPI: IN_TRNSCTN_TYPE_ID,,false,"",ODENDALR
prod,PRD_TEC_ODI_WORK,IN_TRNSCTN_TYPE_COMB,Table,19,NUPI: In_Trnsctn_Type_Id,,false,"",ODENDALR
prod,PRD_TEC_ODI_WORK,IN_TXN_CLASS_TYPE_EXCEPTION,Table,3,NUPI: In_Trnsctn_Type_Id,,false,"",ODENDALR
prod,PRD_TEC_ODI_WORK,IN_TXN_PREFX_COUNT_TMP,Table,7,NUPI: In_Trnsctn_Type_Id,,false,"",ODENDALR
prod,PRD_TEC_ODI_WORK,IRB_COMBINED,Table,101,"NUPI: EVENT_DATE_TIME, EVENT_TYPE, NORMALISED_DIALLED_NUMBER","COST_BAND_NAME, EVENT_CLASS_NAME, EVENT_DATE_TIME, EVENT_TYPE, PROVIDER_DESCRIPTION, SERVICE_NAME, SUBSCRIBER_ID, ETL_CALL_AREA_ID",false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IRB_COMBINED_TRANSFER,Table,89,NUPI: SOURCE_FILE_ID,,false,"",DBC
prod,PRD_TEC_ODI_WORK,IRB_COMBINED_VIEW,View,99,"",,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,IRB_ERR_TMP,Table,156,NUPI: TGT_Netwk_Actvy_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_INTEGRATED_RATES,View,11,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,IRB_SOD_ALLOC_SNR,Table,20,UPI: SRC_ETL_NETWORK_ACTIVITY_ID,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_SOD_MAT,Table,8,UPI: ETL_NETWORK_ACTIVITY_ID,,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,IRB_SOD_TMP,Table,11,UPI: NETWK_ACTVY_ID,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_SPB_CONVERSE,View,29,"",,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,IRB_SP_BUNDLE,View,29,"",,false,"",ABI_PRD
prod,PRD_TEC_ODI_WORK,IRB_SP_BUNDLE_WK_ALL,Table,29,NUPI: MSISDN,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IRB_SRC_TGT_ERR,Table,149,NUPI: TGT_Netwk_Actvy_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_SRVC_DEFINITIONS,View,17,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,IRB_SRVC_DEFINITIONS_FH,Table,5,NUPI: OFFER_SERVICE,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IRB_SRVC_DEFINITIONS_FH_DIST,Table,16,"NUPI: OFFER_SERVICE, FIN_RPT_MTH, DISC_ID, PRODUCT_KEY_B36",,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_ACT_SMR,Table,5,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_APN_PRD,Table,2,NUPI: Prod_Id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_APN_TERM_PRD,Table,2,UPI: APN,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_CA_PFX,Table,7,NUPI: Call_Area_Id,Src_Key,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_CA_PFX_COPY,Table,7,"NUPI: Call_Area_Start_Dttm, Call_Area_End_Dttm",,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_CA_PFX_COPY_PSKEY,Table,7,NUPI: Src_Key,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_CA_PLMN,Table,5,NUPI: Call_Area_Id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_CA_SNI,Table,6,NUPI: Call_Area_Id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_COSTBAND,Table,13,NUPI: Edr_Cost_Band_Id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_COSTBAND_TERM_PRD,Table,16,NUPI: Edr_Cost_Band_Id,"Src_Key, Prod_Id, Prod_Start_Dttm, Prod_End_Dttm, Edr_Cost_Band_Start_Dttm, Edr_Cost_Band_End_Dttm, Edr_Evnt_Class_Start_Dttm, Edr_Evnt_Class_End_Dttm",false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_DICON_PROD,Table,4,NUPI: Prod_Id,Prod_Nm,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_EVENT_CLASS_ORG_PRD,Table,13,NUPI: Edr_Evnt_Class_Id,Prod_Id,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_INFO_FIELD_TERM_PRD,Table,2,UPI: INFORMATION_FIELD,,false,"",DAVIDSR
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_IVR_PROD,Table,4,NUPI: Prod_Id,Prod_Nm,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_MMS_PROD,Table,4,NUPI: Prod_Id,Prod_Nm,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_ORG_PRD,Table,5,NUPI: Prod_Id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_PRMY_OFFG,Table,4,NUPI: Offg_Cd,,false,"",raoa01
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_PROVIDER_PROD,Table,5,NUPI: Prod_Id,"Prod_Nm, Src_Key",false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_PS,Table,4,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_P_BS,Table,4,NUPI: Prod_Id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_P_ST,Table,4,NUPI: Prod_Id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_RATED_OFFG,Table,5,NUPI: IRB_Offg_Cd,,false,"",raoa01
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_RATED_OFFG_V,View,3,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_ROAM_ORGNAT_PRD,Table,5,NUPI: FORCE_SKEW_KEY,,false,"",raoa01
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_SMS_PROD,Table,4,NUPI: Prod_Id,Prod_Nm,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_SOSP,Table,4,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_SOSS,Table,12,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IRB_SUBQ_TERM_PRD,Table,5,NUPI: Prod_Id,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,IRB_SUBSCRIPTIONS,View,25,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,IRB_SUBSCRIPTIONS_TEMP,Table,28,NUPI: OFFER_ID,,false,"",JULIESK
prod,PRD_TEC_ODI_WORK,IRB_SUBSCRIPTIONS_TEMP_0,Table,26,NUPI: OFFER_ID,,false,"",JULIESK
prod,PRD_TEC_ODI_WORK,IRB_SUBSCRIPTIONS_WRK,Table,8,NUPI: OFFG_PROD_ID,CHRG_CLASS_CATEG_CD,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,IRB_TRANSFER_SRC_TGT_ERR,Table,123,NUPI: TGT_Netwk_Actvy_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,IVNTRY_ITEM_INST_TMP,Table,18,NUPI: Ivntry_Item_Inst_Id,,false,"",DBC
prod,PRD_TEC_ODI_WORK,M2_INCENTIVE_DEAL_INFO,View,2,"",DEAL_CD,false,"",harow001
prod,PRD_TEC_ODI_WORK,M2_INCENTIVE_EPPIX_SUB_INFO,View,5,"",SBD_DIALLING_NO,false,"",harow001
prod,PRD_TEC_ODI_WORK,M2_INCENTIVE_KEY_LIST,Table,2,NUPI: DSROWNUM,KEYTYPE,false,"",harow001
prod,PRD_TEC_ODI_WORK,M2_INCENTIVE_KEY_V,View,7,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,M2_INCENTIVE_MSISDN,Table,10,NUPI: Inc_Rownum,"Inc_Msisdn, Fmt_Msisdn",false,"",harow001
prod,PRD_TEC_ODI_WORK,M2_INCENTIVE_MSISDN_2,Table,10,NUPI: Inc_Rownum,"Inc_Msisdn, Fmt_Msisdn",false,"",harow001
prod,PRD_TEC_ODI_WORK,MAP_EDR_CONTENT_PROVIDER_CNFG,View,7,"",,false,"",ajamr
prod,PRD_TEC_ODI_WORK,MAP_EPPIX_SUBS_ACCT_ALL_TMP,Table,5,"NUPI: EPPIX_SUBSCRIBER_ID, EPPIX_MSISDN_NO",,false,"",harow001
prod,PRD_TEC_ODI_WORK,MAP_ICAP_SBL_EVNT_SEQ_TEMP1,Table,5,NUPI: SRC_EVENT_SEQ,,false,"",ajamr
prod,PRD_TEC_ODI_WORK,MAP_IRB_TERMNAT_PROD_TMP,Table,2,NUPI: RATING_TARIFF_DESCRIPTION,,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,MAP_NON_GSM_EPPIX_SUBS_TMP,Table,6,"UPI: EPPIX_SUBSCRIBER_ID, EPPIX_MSISDN_NO",,false,"",hattinghd
prod,PRD_TEC_ODI_WORK,MAP_OCS_NUMS,Table,1,NUPI: N,,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,MAP_OPH_PRODUCTS,View,33,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,MAP_OPH_TMP,Table,7,NUPI: VID,,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,MAP_OPSERVM_DIFF,Table,1,NUPI: OPSERVM_PRODUCT,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,MAP_OPSERVM_DIFF_MINUS,Table,1,NUPI: OPSERVM_PRODUCT,,false,"",SYSDBA2
prod,PRD_TEC_ODI_WORK,MAP_REGN_IDS,Table,2,NUPI: superregion_id,,false,"",arendswa
prod,PRD_TEC_ODI_WORK,MAP_SBL_EVENT_SEQ,Table,3,"NUPI: SRC_EVENT_SEQ, NEW_EVENT_SEQ",,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,MAP_SUB_DEALER_PARTY,Table,7,NUPI: SBA_SUBSCRIBER_ID,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,MAP_VSP_SERVICE_PROVIDER_TMP,Table,1,NUPI: Party_Id,,false,"",ABADERM
prod,PRD_TEC_ODI_WORK,MASTER_SLAVE,Table,7,"NUPI: Slave_Icap_Id, Lapsed_Dttm",,false,"",swartsth
prod,PRD_TEC_ODI_WORK,MASTER_SLAVE_TMP1,Table,4,NUPI: Master_Icap_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,MASTER_SLAVE_TMP2,Table,5,NUPI: Master_Icap_Id,,false,"",swartsth
prod,PRD_TEC_ODI_WORK,MAX_DEMOG_VAL_CD,View,1,"",,false,"",DBC
prod,PRD_TEC_ODI_WORK,MDS_CN_REVIEW_GRPS,View,14,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,MDS_CN_REVIEW_GRPS$,View,14,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,MDS_CN_REVIEW_GRPS_HIST,View,14,"",,false,"",mabio001
prod,PRD_TEC_ODI_WORK,MDS_CN_REVIEW_GRPS_ORIG_GRP_V,View,5,"",,false,"",swartsth
prod,PRD_TEC_ODI_WORK,MEDZONE_MSC_AMA,View,34,"",,false,"",ABI_PRD
prod,PRD_TEC_ODI_WORK,MEDZONE_MSS_AMA,View,34,"",,false,"",ABI_PRD
prod,PRD_TEC_ODI_WORK,MEDZONE_PGW_MAT,Table,18,UPI: ETL_NETWORK_ACTIVITY_ID,,false,"",ajamr
